,id,churn_probability
1664,71663,-1
1665,71664,-1
1666,71665,-1
1667,71666,-1
1668,71667,-1
1669,71668,-1
1670,71669,-1
1671,71670,-1
1672,71671,-1
1673,71672,-1
1674,71673,-1
1675,71674,-1
1676,71675,-1
1677,71676,-1
1678,71677,-1
1679,71678,-1
1680,71679,-1
1681,71680,-1
1682,71681,-1
1683,71682,-1
1684,71683,-1
1685,71684,-1
1686,71685,-1
1687,71686,-1
1688,71687,-1
1689,71688,-1
1690,71689,-1
1691,71690,-1
1692,71691,-1
1693,71692,-1
1694,71693,-1
1695,71694,-1
1696,71695,-1
1697,71696,-1
1698,71697,-1
1699,71698,-1
1700,71699,-1
1701,71700,-1
1702,71701,-1
1703,71702,-1
1704,71703,-1
1705,71704,-1
1706,71705,-1
1707,71706,-1
1708,71707,-1
1709,71708,-1
1710,71709,-1
1711,71710,-1
1712,71711,-1
1713,71712,-1
1714,71713,-1
1715,71714,-1
1716,71715,-1
1717,71716,-1
1718,71717,-1
1719,71718,-1
1720,71719,-1
1721,71720,-1
1722,71721,-1
1723,71722,-1
1724,71723,-1
1725,71724,-1
1726,71725,-1
1727,71726,-1
1728,71727,-1
1729,71728,-1
1730,71729,-1
1731,71730,-1
1732,71731,-1
1733,71732,-1
1734,71733,-1
1735,71734,-1
1736,71735,-1
1737,71736,-1
1738,71737,-1
1739,71738,-1
1740,71739,-1
1741,71740,-1
1742,71741,-1
1743,71742,-1
1744,71743,-1
1745,71744,-1
1746,71745,-1
1747,71746,-1
1748,71747,-1
1749,71748,-1
1750,71749,-1
1751,71750,-1
1752,71751,-1
1753,71752,-1
1754,71753,-1
1755,71754,-1
1756,71755,-1
1757,71756,-1
1758,71757,-1
1759,71758,-1
1760,71759,-1
1761,71760,-1
1762,71761,-1
1763,71762,-1
1764,71763,-1
1765,71764,-1
1766,71765,-1
1767,71766,-1
1768,71767,-1
1769,71768,-1
1770,71769,-1
1771,71770,-1
1772,71771,-1
1773,71772,-1
1774,71773,-1
1775,71774,-1
1776,71775,-1
1777,71776,-1
1778,71777,-1
1779,71778,-1
1780,71779,-1
1781,71780,-1
1782,71781,-1
1783,71782,-1
1784,71783,-1
1785,71784,-1
1786,71785,-1
1787,71786,-1
1788,71787,-1
1789,71788,-1
1790,71789,-1
1791,71790,-1
1792,71791,-1
1793,71792,-1
1794,71793,-1
1795,71794,-1
1796,71795,-1
1797,71796,-1
1798,71797,-1
1799,71798,-1
1800,71799,-1
1801,71800,-1
1802,71801,-1
1803,71802,-1
1804,71803,-1
1805,71804,-1
1806,71805,-1
1807,71806,-1
1808,71807,-1
1809,71808,-1
1810,71809,-1
1811,71810,-1
1812,71811,-1
1813,71812,-1
1814,71813,-1
1815,71814,-1
1816,71815,-1
1817,71816,-1
1818,71817,-1
1819,71818,-1
1820,71819,-1
1821,71820,-1
1822,71821,-1
1823,71822,-1
1824,71823,-1
1825,71824,-1
1826,71825,-1
1827,71826,-1
1828,71827,-1
1829,71828,-1
1830,71829,-1
1831,71830,-1
1832,71831,-1
1833,71832,-1
1834,71833,-1
1835,71834,-1
1836,71835,-1
1837,71836,-1
1838,71837,-1
1839,71838,-1
1840,71839,-1
1841,71840,-1
1842,71841,-1
1843,71842,-1
1844,71843,-1
1845,71844,-1
1846,71845,-1
1847,71846,-1
1848,71847,-1
1849,71848,-1
1850,71849,-1
1851,71850,-1
1852,71851,-1
1853,71852,-1
1854,71853,-1
1855,71854,-1
1856,71855,-1
1857,71856,-1
1858,71857,-1
1859,71858,-1
1860,71859,-1
1861,71860,-1
1862,71861,-1
1863,71862,-1
1864,71863,-1
1865,71864,-1
1866,71865,-1
1867,71866,-1
1868,71867,-1
1869,71868,-1
1870,71869,-1
1871,71870,-1
1872,71871,-1
1873,71872,-1
1874,71873,-1
1875,71874,-1
1876,71875,-1
1877,71876,-1
1878,71877,-1
1879,71878,-1
1880,71879,-1
1881,71880,-1
1882,71881,-1
1883,71882,-1
1884,71883,-1
1885,71884,-1
1886,71885,-1
1887,71886,-1
1888,71887,-1
1889,71888,-1
1890,71889,-1
1891,71890,-1
1892,71891,-1
1893,71892,-1
1894,71893,-1
1895,71894,-1
1896,71895,-1
1897,71896,-1
1898,71897,-1
1899,71898,-1
1900,71899,-1
1901,71900,-1
1902,71901,-1
1903,71902,-1
1904,71903,-1
1905,71904,-1
1906,71905,-1
1907,71906,-1
1908,71907,-1
1909,71908,-1
1910,71909,-1
1911,71910,-1
1912,71911,-1
1913,71912,-1
1914,71913,-1
1915,71914,-1
1916,71915,-1
1917,71916,-1
1918,71917,-1
1919,71918,-1
1920,71919,-1
1921,71920,-1
1922,71921,-1
1923,71922,-1
1924,71923,-1
1925,71924,-1
1926,71925,-1
1927,71926,-1
1928,71927,-1
1929,71928,-1
1930,71929,-1
1931,71930,-1
1932,71931,-1
1933,71932,-1
1934,71933,-1
1935,71934,-1
1936,71935,-1
1937,71936,-1
1938,71937,-1
1939,71938,-1
1940,71939,-1
1941,71940,-1
1942,71941,-1
1943,71942,-1
1944,71943,-1
1945,71944,-1
1946,71945,-1
1947,71946,-1
1948,71947,-1
1949,71948,-1
1950,71949,-1
1951,71950,-1
1952,71951,-1
1953,71952,-1
1954,71953,-1
1955,71954,-1
1956,71955,-1
1957,71956,-1
1958,71957,-1
1959,71958,-1
1960,71959,-1
1961,71960,-1
1962,71961,-1
1963,71962,-1
1964,71963,-1
1965,71964,-1
1966,71965,-1
1967,71966,-1
1968,71967,-1
1969,71968,-1
1970,71969,-1
1971,71970,-1
1972,71971,-1
1973,71972,-1
1974,71973,-1
1975,71974,-1
1976,71975,-1
1977,71976,-1
1978,71977,-1
1979,71978,-1
1980,71979,-1
1981,71980,-1
1982,71981,-1
1983,71982,-1
1984,71983,-1
1985,71984,-1
1986,71985,-1
1987,71986,-1
1988,71987,-1
1989,71988,-1
1990,71989,-1
1991,71990,-1
1992,71991,-1
1993,71992,-1
1994,71993,-1
1995,71994,-1
1996,71995,-1
1997,71996,-1
1998,71997,-1
1999,71998,-1
2000,71999,-1
2001,72000,-1
2002,72001,-1
2003,72002,-1
2004,72003,-1
2005,72004,-1
2006,72005,-1
2007,72006,-1
2008,72007,-1
2009,72008,-1
2010,72009,-1
2011,72010,-1
2012,72011,-1
2013,72012,-1
2014,72013,-1
2015,72014,-1
2016,72015,-1
2017,72016,-1
2018,72017,-1
2019,72018,-1
2020,72019,-1
2021,72020,-1
2022,72021,-1
2023,72022,-1
2024,72023,-1
2025,72024,-1
2026,72025,-1
2027,72026,-1
2028,72027,-1
2029,72028,-1
2030,72029,-1
2031,72030,-1
2032,72031,-1
2033,72032,-1
2034,72033,-1
2035,72034,-1
2036,72035,-1
2037,72036,-1
2038,72037,-1
2039,72038,-1
2040,72039,-1
2041,72040,-1
2042,72041,-1
2043,72042,-1
2044,72043,-1
2045,72044,-1
2046,72045,-1
2047,72046,-1
2048,72047,-1
2049,72048,-1
2050,72049,-1
2051,72050,-1
2052,72051,-1
2053,72052,-1
2054,72053,-1
2055,72054,-1
2056,72055,-1
2057,72056,-1
2058,72057,-1
2059,72058,-1
2060,72059,-1
2061,72060,-1
2062,72061,-1
2063,72062,-1
2064,72063,-1
2065,72064,-1
2066,72065,-1
2067,72066,-1
2068,72067,-1
2069,72068,-1
2070,72069,-1
2071,72070,-1
2072,72071,-1
2073,72072,-1
2074,72073,-1
2075,72074,-1
2076,72075,-1
2077,72076,-1
2078,72077,-1
2079,72078,-1
2080,72079,-1
2081,72080,-1
2082,72081,-1
2083,72082,-1
2084,72083,-1
2085,72084,-1
2086,72085,-1
2087,72086,-1
2088,72087,-1
2089,72088,-1
2090,72089,-1
2091,72090,-1
2092,72091,-1
2093,72092,-1
2094,72093,-1
2095,72094,-1
2096,72095,-1
2097,72096,-1
2098,72097,-1
2099,72098,-1
2100,72099,-1
2101,72100,-1
2102,72101,-1
2103,72102,-1
2104,72103,-1
2105,72104,-1
2106,72105,-1
2107,72106,-1
2108,72107,-1
2109,72108,-1
2110,72109,-1
2111,72110,-1
2112,72111,-1
2113,72112,-1
2114,72113,-1
2115,72114,-1
2116,72115,-1
2117,72116,-1
2118,72117,-1
2119,72118,-1
2120,72119,-1
2121,72120,-1
2122,72121,-1
2123,72122,-1
2124,72123,-1
2125,72124,-1
2126,72125,-1
2127,72126,-1
2128,72127,-1
2129,72128,-1
2130,72129,-1
2131,72130,-1
2132,72131,-1
2133,72132,-1
2134,72133,-1
2135,72134,-1
2136,72135,-1
2137,72136,-1
2138,72137,-1
2139,72138,-1
2140,72139,-1
2141,72140,-1
2142,72141,-1
2143,72142,-1
2144,72143,-1
2145,72144,-1
2146,72145,-1
2147,72146,-1
2148,72147,-1
2149,72148,-1
2150,72149,-1
2151,72150,-1
2152,72151,-1
2153,72152,-1
2154,72153,-1
2155,72154,-1
2156,72155,-1
2157,72156,-1
2158,72157,-1
2159,72158,-1
2160,72159,-1
2161,72160,-1
2162,72161,-1
2163,72162,-1
2164,72163,-1
2165,72164,-1
2166,72165,-1
2167,72166,-1
2168,72167,-1
2169,72168,-1
2170,72169,-1
2171,72170,-1
2172,72171,-1
2173,72172,-1
2174,72173,-1
2175,72174,-1
2176,72175,-1
2177,72176,-1
2178,72177,-1
2179,72178,-1
2180,72179,-1
2181,72180,-1
2182,72181,-1
2183,72182,-1
2184,72183,-1
2185,72184,-1
2186,72185,-1
2187,72186,-1
2188,72187,-1
2189,72188,-1
2190,72189,-1
2191,72190,-1
2192,72191,-1
2193,72192,-1
2194,72193,-1
2195,72194,-1
2196,72195,-1
2197,72196,-1
2198,72197,-1
2199,72198,-1
2200,72199,-1
2201,72200,-1
2202,72201,-1
2203,72202,-1
2204,72203,-1
2205,72204,-1
2206,72205,-1
2207,72206,-1
2208,72207,-1
2209,72208,-1
2210,72209,-1
2211,72210,-1
2212,72211,-1
2213,72212,-1
2214,72213,-1
2215,72214,-1
2216,72215,-1
2217,72216,-1
2218,72217,-1
2219,72218,-1
2220,72219,-1
2221,72220,-1
2222,72221,-1
2223,72222,-1
2224,72223,-1
2225,72224,-1
2226,72225,-1
2227,72226,-1
2228,72227,-1
2229,72228,-1
2230,72229,-1
2231,72230,-1
2232,72231,-1
2233,72232,-1
2234,72233,-1
2235,72234,-1
2236,72235,-1
2237,72236,-1
2238,72237,-1
2239,72238,-1
2240,72239,-1
2241,72240,-1
2242,72241,-1
2243,72242,-1
2244,72243,-1
2245,72244,-1
2246,72245,-1
2247,72246,-1
2248,72247,-1
2249,72248,-1
2250,72249,-1
2251,72250,-1
2252,72251,-1
2253,72252,-1
2254,72253,-1
2255,72254,-1
2256,72255,-1
2257,72256,-1
2258,72257,-1
2259,72258,-1
2260,72259,-1
2261,72260,-1
2262,72261,-1
2263,72262,-1
2264,72263,-1
2265,72264,-1
2266,72265,-1
2267,72266,-1
2268,72267,-1
2269,72268,-1
2270,72269,-1
2271,72270,-1
2272,72271,-1
2273,72272,-1
2274,72273,-1
2275,72274,-1
2276,72275,-1
2277,72276,-1
2278,72277,-1
2279,72278,-1
2280,72279,-1
2281,72280,-1
2282,72281,-1
2283,72282,-1
2284,72283,-1
2285,72284,-1
2286,72285,-1
2287,72286,-1
2288,72287,-1
2289,72288,-1
2290,72289,-1
2291,72290,-1
2292,72291,-1
2293,72292,-1
2294,72293,-1
2295,72294,-1
2296,72295,-1
2297,72296,-1
2298,72297,-1
2299,72298,-1
2300,72299,-1
2301,72300,-1
2302,72301,-1
2303,72302,-1
2304,72303,-1
2305,72304,-1
2306,72305,-1
2307,72306,-1
2308,72307,-1
2309,72308,-1
2310,72309,-1
2311,72310,-1
2312,72311,-1
2313,72312,-1
2314,72313,-1
2315,72314,-1
2316,72315,-1
2317,72316,-1
2318,72317,-1
2319,72318,-1
2320,72319,-1
2321,72320,-1
2322,72321,-1
2323,72322,-1
2324,72323,-1
2325,72324,-1
2326,72325,-1
2327,72326,-1
2328,72327,-1
2329,72328,-1
2330,72329,-1
2331,72330,-1
2332,72331,-1
2333,72332,-1
2334,72333,-1
2335,72334,-1
2336,72335,-1
2337,72336,-1
2338,72337,-1
2339,72338,-1
2340,72339,-1
2341,72340,-1
2342,72341,-1
2343,72342,-1
2344,72343,-1
2345,72344,-1
2346,72345,-1
2347,72346,-1
2348,72347,-1
2349,72348,-1
2350,72349,-1
2351,72350,-1
2352,72351,-1
2353,72352,-1
2354,72353,-1
2355,72354,-1
2356,72355,-1
2357,72356,-1
2358,72357,-1
2359,72358,-1
2360,72359,-1
2361,72360,-1
2362,72361,-1
2363,72362,-1
2364,72363,-1
2365,72364,-1
2366,72365,-1
2367,72366,-1
2368,72367,-1
2369,72368,-1
2370,72369,-1
2371,72370,-1
2372,72371,-1
2373,72372,-1
2374,72373,-1
2375,72374,-1
2376,72375,-1
2377,72376,-1
2378,72377,-1
2379,72378,-1
2380,72379,-1
2381,72380,-1
2382,72381,-1
2383,72382,-1
2384,72383,-1
2385,72384,-1
2386,72385,-1
2387,72386,-1
2388,72387,-1
2389,72388,-1
2390,72389,-1
2391,72390,-1
2392,72391,-1
2393,72392,-1
2394,72393,-1
2395,72394,-1
2396,72395,-1
2397,72396,-1
2398,72397,-1
2399,72398,-1
2400,72399,-1
2401,72400,-1
2402,72401,-1
2403,72402,-1
2404,72403,-1
2405,72404,-1
2406,72405,-1
2407,72406,-1
2408,72407,-1
2409,72408,-1
2410,72409,-1
2411,72410,-1
2412,72411,-1
2413,72412,-1
2414,72413,-1
2415,72414,-1
2416,72415,-1
2417,72416,-1
2418,72417,-1
2419,72418,-1
2420,72419,-1
2421,72420,-1
2422,72421,-1
2423,72422,-1
2424,72423,-1
2425,72424,-1
2426,72425,-1
2427,72426,-1
2428,72427,-1
2429,72428,-1
2430,72429,-1
2431,72430,-1
2432,72431,-1
2433,72432,-1
2434,72433,-1
2435,72434,-1
2436,72435,-1
2437,72436,-1
2438,72437,-1
2439,72438,-1
2440,72439,-1
2441,72440,-1
2442,72441,-1
2443,72442,-1
2444,72443,-1
2445,72444,-1
2446,72445,-1
2447,72446,-1
2448,72447,-1
2449,72448,-1
2450,72449,-1
2451,72450,-1
2452,72451,-1
2453,72452,-1
2454,72453,-1
2455,72454,-1
2456,72455,-1
2457,72456,-1
2458,72457,-1
2459,72458,-1
2460,72459,-1
2461,72460,-1
2462,72461,-1
2463,72462,-1
2464,72463,-1
2465,72464,-1
2466,72465,-1
2467,72466,-1
2468,72467,-1
2469,72468,-1
2470,72469,-1
2471,72470,-1
2472,72471,-1
2473,72472,-1
2474,72473,-1
2475,72474,-1
2476,72475,-1
2477,72476,-1
2478,72477,-1
2479,72478,-1
2480,72479,-1
2481,72480,-1
2482,72481,-1
2483,72482,-1
2484,72483,-1
2485,72484,-1
2486,72485,-1
2487,72486,-1
2488,72487,-1
2489,72488,-1
2490,72489,-1
2491,72490,-1
2492,72491,-1
2493,72492,-1
2494,72493,-1
2495,72494,-1
2496,72495,-1
2497,72496,-1
2498,72497,-1
2499,72498,-1
2500,72499,-1
2501,72500,-1
2502,72501,-1
2503,72502,-1
2504,72503,-1
2505,72504,-1
2506,72505,-1
2507,72506,-1
2508,72507,-1
2509,72508,-1
2510,72509,-1
2511,72510,-1
2512,72511,-1
2513,72512,-1
2514,72513,-1
2515,72514,-1
2516,72515,-1
2517,72516,-1
2518,72517,-1
2519,72518,-1
2520,72519,-1
2521,72520,-1
2522,72521,-1
2523,72522,-1
2524,72523,-1
2525,72524,-1
2526,72525,-1
2527,72526,-1
2528,72527,-1
2529,72528,-1
2530,72529,-1
2531,72530,-1
2532,72531,-1
2533,72532,-1
2534,72533,-1
2535,72534,-1
2536,72535,-1
2537,72536,-1
2538,72537,-1
2539,72538,-1
2540,72539,-1
2541,72540,-1
2542,72541,-1
2543,72542,-1
2544,72543,-1
2545,72544,-1
2546,72545,-1
2547,72546,-1
2548,72547,-1
2549,72548,-1
2550,72549,-1
2551,72550,-1
2552,72551,-1
2553,72552,-1
2554,72553,-1
2555,72554,-1
2556,72555,-1
2557,72556,-1
2558,72557,-1
2559,72558,-1
2560,72559,-1
2561,72560,-1
2562,72561,-1
2563,72562,-1
2564,72563,-1
2565,72564,-1
2566,72565,-1
2567,72566,-1
2568,72567,-1
2569,72568,-1
2570,72569,-1
2571,72570,-1
2572,72571,-1
2573,72572,-1
2574,72573,-1
2575,72574,-1
2576,72575,-1
2577,72576,-1
2578,72577,-1
2579,72578,-1
2580,72579,-1
2581,72580,-1
2582,72581,-1
2583,72582,-1
2584,72583,-1
2585,72584,-1
2586,72585,-1
2587,72586,-1
2588,72587,-1
2589,72588,-1
2590,72589,-1
2591,72590,-1
2592,72591,-1
2593,72592,-1
2594,72593,-1
2595,72594,-1
2596,72595,-1
2597,72596,-1
2598,72597,-1
2599,72598,-1
2600,72599,-1
2601,72600,-1
2602,72601,-1
2603,72602,-1
2604,72603,-1
2605,72604,-1
2606,72605,-1
2607,72606,-1
2608,72607,-1
2609,72608,-1
2610,72609,-1
2611,72610,-1
2612,72611,-1
2613,72612,-1
2614,72613,-1
2615,72614,-1
2616,72615,-1
2617,72616,-1
2618,72617,-1
2619,72618,-1
2620,72619,-1
2621,72620,-1
2622,72621,-1
2623,72622,-1
2624,72623,-1
2625,72624,-1
2626,72625,-1
2627,72626,-1
2628,72627,-1
2629,72628,-1
2630,72629,-1
2631,72630,-1
2632,72631,-1
2633,72632,-1
2634,72633,-1
2635,72634,-1
2636,72635,-1
2637,72636,-1
2638,72637,-1
2639,72638,-1
2640,72639,-1
2641,72640,-1
2642,72641,-1
2643,72642,-1
2644,72643,-1
2645,72644,-1
2646,72645,-1
2647,72646,-1
2648,72647,-1
2649,72648,-1
2650,72649,-1
2651,72650,-1
2652,72651,-1
2653,72652,-1
2654,72653,-1
2655,72654,-1
2656,72655,-1
2657,72656,-1
2658,72657,-1
2659,72658,-1
2660,72659,-1
2661,72660,-1
2662,72661,-1
2663,72662,-1
2664,72663,-1
2665,72664,-1
2666,72665,-1
2667,72666,-1
2668,72667,-1
2669,72668,-1
2670,72669,-1
2671,72670,-1
2672,72671,-1
2673,72672,-1
2674,72673,-1
2675,72674,-1
2676,72675,-1
2677,72676,-1
2678,72677,-1
2679,72678,-1
2680,72679,-1
2681,72680,-1
2682,72681,-1
2683,72682,-1
2684,72683,-1
2685,72684,-1
2686,72685,-1
2687,72686,-1
2688,72687,-1
2689,72688,-1
2690,72689,-1
2691,72690,-1
2692,72691,-1
2693,72692,-1
2694,72693,-1
2695,72694,-1
2696,72695,-1
2697,72696,-1
2698,72697,-1
2699,72698,-1
2700,72699,-1
2701,72700,-1
2702,72701,-1
2703,72702,-1
2704,72703,-1
2705,72704,-1
2706,72705,-1
2707,72706,-1
2708,72707,-1
2709,72708,-1
2710,72709,-1
2711,72710,-1
2712,72711,-1
2713,72712,-1
2714,72713,-1
2715,72714,-1
2716,72715,-1
2717,72716,-1
2718,72717,-1
2719,72718,-1
2720,72719,-1
2721,72720,-1
2722,72721,-1
2723,72722,-1
2724,72723,-1
2725,72724,-1
2726,72725,-1
2727,72726,-1
2728,72727,-1
2729,72728,-1
2730,72729,-1
2731,72730,-1
2732,72731,-1
2733,72732,-1
2734,72733,-1
2735,72734,-1
2736,72735,-1
2737,72736,-1
2738,72737,-1
2739,72738,-1
2740,72739,-1
2741,72740,-1
2742,72741,-1
2743,72742,-1
2744,72743,-1
2745,72744,-1
2746,72745,-1
2747,72746,-1
2748,72747,-1
2749,72748,-1
2750,72749,-1
2751,72750,-1
2752,72751,-1
2753,72752,-1
2754,72753,-1
2755,72754,-1
2756,72755,-1
2757,72756,-1
2758,72757,-1
2759,72758,-1
2760,72759,-1
2761,72760,-1
2762,72761,-1
2763,72762,-1
2764,72763,-1
2765,72764,-1
2766,72765,-1
2767,72766,-1
2768,72767,-1
2769,72768,-1
2770,72769,-1
2771,72770,-1
2772,72771,-1
2773,72772,-1
2774,72773,-1
2775,72774,-1
2776,72775,-1
2777,72776,-1
2778,72777,-1
2779,72778,-1
2780,72779,-1
2781,72780,-1
2782,72781,-1
2783,72782,-1
2784,72783,-1
2785,72784,-1
2786,72785,-1
2787,72786,-1
2788,72787,-1
2789,72788,-1
2790,72789,-1
2791,72790,-1
2792,72791,-1
2793,72792,-1
2794,72793,-1
2795,72794,-1
2796,72795,-1
2797,72796,-1
2798,72797,-1
2799,72798,-1
2800,72799,-1
2801,72800,-1
2802,72801,-1
2803,72802,-1
2804,72803,-1
2805,72804,-1
2806,72805,-1
2807,72806,-1
2808,72807,-1
2809,72808,-1
2810,72809,-1
2811,72810,-1
2812,72811,-1
2813,72812,-1
2814,72813,-1
2815,72814,-1
2816,72815,-1
2817,72816,-1
2818,72817,-1
2819,72818,-1
2820,72819,-1
2821,72820,-1
2822,72821,-1
2823,72822,-1
2824,72823,-1
2825,72824,-1
2826,72825,-1
2827,72826,-1
2828,72827,-1
2829,72828,-1
2830,72829,-1
2831,72830,-1
2832,72831,-1
2833,72832,-1
2834,72833,-1
2835,72834,-1
2836,72835,-1
2837,72836,-1
2838,72837,-1
2839,72838,-1
2840,72839,-1
2841,72840,-1
2842,72841,-1
2843,72842,-1
2844,72843,-1
2845,72844,-1
2846,72845,-1
2847,72846,-1
2848,72847,-1
2849,72848,-1
2850,72849,-1
2851,72850,-1
2852,72851,-1
2853,72852,-1
2854,72853,-1
2855,72854,-1
2856,72855,-1
2857,72856,-1
2858,72857,-1
2859,72858,-1
2860,72859,-1
2861,72860,-1
2862,72861,-1
2863,72862,-1
2864,72863,-1
2865,72864,-1
2866,72865,-1
2867,72866,-1
2868,72867,-1
2869,72868,-1
2870,72869,-1
2871,72870,-1
2872,72871,-1
2873,72872,-1
2874,72873,-1
2875,72874,-1
2876,72875,-1
2877,72876,-1
2878,72877,-1
2879,72878,-1
2880,72879,-1
2881,72880,-1
2882,72881,-1
2883,72882,-1
2884,72883,-1
2885,72884,-1
2886,72885,-1
2887,72886,-1
2888,72887,-1
2889,72888,-1
2890,72889,-1
2891,72890,-1
2892,72891,-1
2893,72892,-1
2894,72893,-1
2895,72894,-1
2896,72895,-1
2897,72896,-1
2898,72897,-1
2899,72898,-1
2900,72899,-1
2901,72900,-1
2902,72901,-1
2903,72902,-1
2904,72903,-1
2905,72904,-1
2906,72905,-1
2907,72906,-1
2908,72907,-1
2909,72908,-1
2910,72909,-1
2911,72910,-1
2912,72911,-1
2913,72912,-1
2914,72913,-1
2915,72914,-1
2916,72915,-1
2917,72916,-1
2918,72917,-1
2919,72918,-1
2920,72919,-1
2921,72920,-1
2922,72921,-1
2923,72922,-1
2924,72923,-1
2925,72924,-1
2926,72925,-1
2927,72926,-1
2928,72927,-1
2929,72928,-1
2930,72929,-1
2931,72930,-1
2932,72931,-1
2933,72932,-1
2934,72933,-1
2935,72934,-1
2936,72935,-1
2937,72936,-1
2938,72937,-1
2939,72938,-1
2940,72939,-1
2941,72940,-1
2942,72941,-1
2943,72942,-1
2944,72943,-1
2945,72944,-1
2946,72945,-1
2947,72946,-1
2948,72947,-1
2949,72948,-1
2950,72949,-1
2951,72950,-1
2952,72951,-1
2953,72952,-1
2954,72953,-1
2955,72954,-1
2956,72955,-1
2957,72956,-1
2958,72957,-1
2959,72958,-1
2960,72959,-1
2961,72960,-1
2962,72961,-1
2963,72962,-1
2964,72963,-1
2965,72964,-1
2966,72965,-1
2967,72966,-1
2968,72967,-1
2969,72968,-1
2970,72969,-1
2971,72970,-1
2972,72971,-1
2973,72972,-1
2974,72973,-1
2975,72974,-1
2976,72975,-1
2977,72976,-1
2978,72977,-1
2979,72978,-1
2980,72979,-1
2981,72980,-1
2982,72981,-1
2983,72982,-1
2984,72983,-1
2985,72984,-1
2986,72985,-1
2987,72986,-1
2988,72987,-1
2989,72988,-1
2990,72989,-1
2991,72990,-1
2992,72991,-1
2993,72992,-1
2994,72993,-1
2995,72994,-1
2996,72995,-1
2997,72996,-1
2998,72997,-1
2999,72998,-1
3000,72999,-1
3001,73000,-1
3002,73001,-1
3003,73002,-1
3004,73003,-1
3005,73004,-1
3006,73005,-1
3007,73006,-1
3008,73007,-1
3009,73008,-1
3010,73009,-1
3011,73010,-1
3012,73011,-1
3013,73012,-1
3014,73013,-1
3015,73014,-1
3016,73015,-1
3017,73016,-1
3018,73017,-1
3019,73018,-1
3020,73019,-1
3021,73020,-1
3022,73021,-1
3023,73022,-1
3024,73023,-1
3025,73024,-1
3026,73025,-1
3027,73026,-1
3028,73027,-1
3029,73028,-1
3030,73029,-1
3031,73030,-1
3032,73031,-1
3033,73032,-1
3034,73033,-1
3035,73034,-1
3036,73035,-1
3037,73036,-1
3038,73037,-1
3039,73038,-1
3040,73039,-1
3041,73040,-1
3042,73041,-1
3043,73042,-1
3044,73043,-1
3045,73044,-1
3046,73045,-1
3047,73046,-1
3048,73047,-1
3049,73048,-1
3050,73049,-1
3051,73050,-1
3052,73051,-1
3053,73052,-1
3054,73053,-1
3055,73054,-1
3056,73055,-1
3057,73056,-1
3058,73057,-1
3059,73058,-1
3060,73059,-1
3061,73060,-1
3062,73061,-1
3063,73062,-1
3064,73063,-1
3065,73064,-1
3066,73065,-1
3067,73066,-1
3068,73067,-1
3069,73068,-1
3070,73069,-1
3071,73070,-1
3072,73071,-1
3073,73072,-1
3074,73073,-1
3075,73074,-1
3076,73075,-1
3077,73076,-1
3078,73077,-1
3079,73078,-1
3080,73079,-1
3081,73080,-1
3082,73081,-1
3083,73082,-1
3084,73083,-1
3085,73084,-1
3086,73085,-1
3087,73086,-1
3088,73087,-1
3089,73088,-1
3090,73089,-1
3091,73090,-1
3092,73091,-1
3093,73092,-1
3094,73093,-1
3095,73094,-1
3096,73095,-1
3097,73096,-1
3098,73097,-1
3099,73098,-1
3100,73099,-1
3101,73100,-1
3102,73101,-1
3103,73102,-1
3104,73103,-1
3105,73104,-1
3106,73105,-1
3107,73106,-1
3108,73107,-1
3109,73108,-1
3110,73109,-1
3111,73110,-1
3112,73111,-1
3113,73112,-1
3114,73113,-1
3115,73114,-1
3116,73115,-1
3117,73116,-1
3118,73117,-1
3119,73118,-1
3120,73119,-1
3121,73120,-1
3122,73121,-1
3123,73122,-1
3124,73123,-1
3125,73124,-1
3126,73125,-1
3127,73126,-1
3128,73127,-1
3129,73128,-1
3130,73129,-1
3131,73130,-1
3132,73131,-1
3133,73132,-1
3134,73133,-1
3135,73134,-1
3136,73135,-1
3137,73136,-1
3138,73137,-1
3139,73138,-1
3140,73139,-1
3141,73140,-1
3142,73141,-1
3143,73142,-1
3144,73143,-1
3145,73144,-1
3146,73145,-1
3147,73146,-1
3148,73147,-1
3149,73148,-1
3150,73149,-1
3151,73150,-1
3152,73151,-1
3153,73152,-1
3154,73153,-1
3155,73154,-1
3156,73155,-1
3157,73156,-1
3158,73157,-1
3159,73158,-1
3160,73159,-1
3161,73160,-1
3162,73161,-1
3163,73162,-1
3164,73163,-1
3165,73164,-1
3166,73165,-1
3167,73166,-1
3168,73167,-1
3169,73168,-1
3170,73169,-1
3171,73170,-1
3172,73171,-1
3173,73172,-1
3174,73173,-1
3175,73174,-1
3176,73175,-1
3177,73176,-1
3178,73177,-1
3179,73178,-1
3180,73179,-1
3181,73180,-1
3182,73181,-1
3183,73182,-1
3184,73183,-1
3185,73184,-1
3186,73185,-1
3187,73186,-1
3188,73187,-1
3189,73188,-1
3190,73189,-1
3191,73190,-1
3192,73191,-1
3193,73192,-1
3194,73193,-1
3195,73194,-1
3196,73195,-1
3197,73196,-1
3198,73197,-1
3199,73198,-1
3200,73199,-1
3201,73200,-1
3202,73201,-1
3203,73202,-1
3204,73203,-1
3205,73204,-1
3206,73205,-1
3207,73206,-1
3208,73207,-1
3209,73208,-1
3210,73209,-1
3211,73210,-1
3212,73211,-1
3213,73212,-1
3214,73213,-1
3215,73214,-1
3216,73215,-1
3217,73216,-1
